#Time 	Sensor1         Sensor2         Target          Time            Vel             
#================================================================

10      	30.75, -14.76, -7.80 	-0.39, 0.42, -6.66 	-9.64, 11.49 	13,21,13,681		0.00,0.00	0,0 	0
16      	30.74, -14.75, -7.82 	-0.38, 0.40, -6.67 	-9.64, 11.49 	13,21,13,690		2.39,3.93	0,0 	0
24      	30.78, -14.76, -7.81 	-0.38, 0.40, -6.68 	-9.64, 11.49 	13,21,13,699		6.17,0.00	0,0 	0
33      	30.77, -14.77, -7.83 	-0.40, 0.40, -6.67 	-9.64, 11.49 	13,21,13,709		2.45,2.14	0,0 	0
42      	30.77, -14.77, -7.84 	-0.40, 0.40, -6.67 	-9.64, 11.49 	13,21,13,719		0.00,0.00	0,0 	0
50      	30.78, -14.77, -7.84 	-0.40, 0.40, -6.67 	-9.64, 11.49 	13,21,13,728		2.41,0.00	0,0 	0
59      	30.80, -14.76, -7.86 	-0.40, 0.39, -6.66 	-9.64, 11.49 	13,21,13,738		2.45,1.19	0,0 	0
68      	30.80, -14.77, -7.86 	-0.45, 0.39, -6.66 	-9.64, 11.49 	13,21,13,748		1.18,5.35	0,0 	0
76      	30.80, -14.77, -7.86 	-0.42, 0.41, -6.67 	-9.64, 11.49 	13,21,13,757		0.00,4.46	0,0 	0
85      	30.78, -14.76, -7.88 	-0.42, 0.41, -6.67 	-9.64, 11.49 	13,21,13,767		2.45,0.00	0,0 	0
94      	30.78, -14.77, -7.89 	-0.42, 0.41, -6.67 	-9.64, 11.49 	13,21,13,777		1.18,0.00	0,0 	0
102     	30.80, -14.75, -7.88 	-0.43, 0.41, -6.67 	-9.64, 11.49 	13,21,13,786		3.59,1.20	0,0 	0
111     	30.81, -14.77, -7.88 	-0.43, 0.42, -6.66 	-9.64, 11.49 	13,21,13,796		2.60,1.19	0,0 	0
120     	30.82, -14.77, -7.89 	-0.40, 0.40, -6.67 	-9.64, 11.49 	13,21,13,806		1.07,4.02	0,0 	0
128     	30.87, -14.76, -7.89 	-0.39, 0.38, -6.66 	-9.64, 11.49 	13,21,13,815		6.17,2.95	0,0 	0
137     	30.86, -14.76, -7.89 	-0.38, 0.37, -6.66 	-9.64, 11.49 	13,21,13,825		1.07,1.61	0,0 	0
146     	30.85, -14.77, -7.90 	-0.35, 0.41, -6.65 	-9.64, 11.49 	13,21,13,835		1.60,5.69	0,0 	0
154     	30.86, -14.79, -7.90 	-0.36, 0.40, -6.67 	-9.64, 11.49 	13,21,13,844		2.92,1.78	0,0 	0
