#Time 	Sensor1         Sensor2         Target          Time            Vel             
#================================================================

15      	30.01, -15.62, -7.01 	-0.47, 0.96, -6.62 	21.65, 12.50 	13,23,26,823		0.00,0.00	0,0 	0
20      	30.01, -15.62, -7.01 	-0.49, 0.96, -6.62 	21.65, 12.50 	13,23,26,832		0.00,3.85	0,0 	0
29      	29.98, -15.68, -7.01 	-0.49, 0.96, -6.62 	21.65, 12.50 	13,23,26,842		6.74,0.00	0,0 	0
38      	29.99, -15.71, -7.00 	-0.48, 0.96, -6.60 	21.65, 12.50 	13,23,26,852		3.71,1.07	0,0 	0
46      	29.98, -15.70, -6.99 	-0.48, 0.96, -6.62 	21.65, 12.50 	13,23,26,861		1.80,0.00	0,0 	0
55      	30.04, -15.68, -6.99 	-0.48, 0.96, -6.61 	21.65, 12.50 	13,23,26,871		6.85,0.00	0,0 	0
64      	30.06, -15.63, -6.98 	-0.48, 0.96, -6.61 	21.65, 12.50 	13,23,26,881		5.20,0.00	0,0 	0
73      	30.06, -15.65, -6.98 	-0.49, 0.97, -6.61 	21.65, 12.50 	13,23,26,891		1.18,1.61	0,0 	0
81      	30.11, -15.65, -6.96 	-0.49, 0.96, -6.61 	21.65, 12.50 	13,23,26,900		6.02,1.34	0,0 	0
90      	30.11, -15.65, -6.99 	-0.48, 0.96, -6.61 	21.65, 12.50 	13,23,26,910		0.00,1.07	0,0 	0
99      	30.10, -15.65, -6.95 	-0.48, 0.98, -6.62 	21.65, 12.50 	13,23,26,920		1.07,2.38	0,0 	0
107     	30.10, -15.66, -6.95 	-0.49, 0.98, -6.61 	21.65, 12.50 	13,23,26,929		1.33,1.20	0,0 	0
117     	30.10, -15.66, -6.95 	-0.50, 0.98, -6.61 	21.65, 12.50 	13,23,26,940		0.00,0.96	0,0 	0
125     	30.10, -15.66, -6.95 	-0.51, 0.98, -6.61 	21.65, 12.50 	13,23,26,949		0.00,1.20	0,0 	0
133     	30.11, -15.69, -6.93 	-0.50, 0.97, -6.60 	21.65, 12.50 	13,23,26,958		4.17,1.81	0,0 	0
142     	30.11, -15.69, -6.93 	-0.50, 0.97, -6.60 	21.65, 12.50 	13,23,26,968		0.00,0.00	0,0 	0
151     	30.12, -15.70, -6.92 	-0.48, 0.98, -6.61 	21.65, 12.50 	13,23,26,978		1.60,2.43	0,0 	0
159     	30.11, -15.70, -6.91 	-0.50, 0.97, -6.60 	21.65, 12.50 	13,23,26,987		1.20,2.73	0,0 	0
168     	30.10, -15.69, -6.93 	-0.50, 0.97, -6.60 	21.65, 12.50 	13,23,26,997		1.60,0.00	0,0 	0
