#Time 	Sensor1         Sensor2         Target          Time            Vel             
#================================================================

11      	30.38, -12.83, -8.09 	-0.49, 0.30, -6.68 	-25.98, 15.00 	13,23,19,487		0.00,0.00	0,0 	0
16      	30.38, -12.83, -8.09 	-0.49, 0.30, -6.68 	-25.98, 15.00 	13,23,19,497		0.00,0.00	0,0 	0
24      	30.38, -12.83, -8.10 	-0.49, 0.30, -6.68 	-25.98, 15.00 	13,23,19,506		0.00,0.00	0,0 	0
33      	30.38, -12.83, -8.10 	-0.52, 0.30, -6.68 	-25.98, 15.00 	13,23,19,516		0.00,3.21	0,0 	0
42      	30.39, -12.83, -8.08 	-0.51, 0.30, -6.68 	-25.98, 15.00 	13,23,19,526		1.07,1.07	0,0 	0
50      	30.37, -12.85, -8.08 	-0.55, 0.28, -6.68 	-25.98, 15.00 	13,23,19,535		3.59,4.97	0,0 	0
59      	30.36, -12.85, -8.07 	-0.55, 0.28, -6.68 	-25.98, 15.00 	13,23,19,545		1.07,0.00	0,0 	0
68      	30.37, -12.88, -8.09 	-0.55, 0.31, -6.68 	-25.98, 15.00 	13,23,19,555		2.60,2.38	0,0 	0
76      	30.36, -12.88, -8.09 	-0.55, 0.31, -6.68 	-25.98, 15.00 	13,23,19,564		1.20,0.00	0,0 	0
85      	30.35, -12.86, -8.11 	-0.55, 0.30, -6.68 	-25.98, 15.00 	13,23,19,574		1.60,1.19	0,0 	0
94      	30.38, -12.84, -8.09 	-0.55, 0.30, -6.68 	-25.98, 15.00 	13,23,19,584		3.99,0.00	0,0 	0
102     	30.37, -12.85, -8.09 	-0.54, 0.30, -6.68 	-25.98, 15.00 	13,23,19,593		1.80,1.20	0,0 	0
111     	30.43, -12.82, -8.08 	-0.52, 0.30, -6.68 	-25.98, 15.00 	13,23,19,603		7.34,2.14	0,0 	0
120     	30.43, -12.84, -8.07 	-0.52, 0.30, -6.68 	-25.98, 15.00 	13,23,19,613		2.37,0.00	0,0 	0
128     	30.44, -12.85, -8.07 	-0.52, 0.30, -6.68 	-25.98, 15.00 	13,23,19,622		1.79,0.00	0,0 	0
137     	30.40, -12.89, -8.08 	-0.57, 0.31, -6.68 	-25.98, 15.00 	13,23,19,632		5.56,5.49	0,0 	0
146     	30.37, -12.91, -8.07 	-0.57, 0.31, -6.68 	-25.98, 15.00 	13,23,19,642		3.99,0.00	0,0 	0
154     	30.37, -12.91, -8.07 	-0.57, 0.31, -6.68 	-25.98, 15.00 	13,23,19,651		0.00,0.00	0,0 	0
163     	30.41, -12.86, -8.06 	-0.55, 0.31, -6.67 	-25.98, 15.00 	13,23,19,661		6.39,2.14	0,0 	0
172     	30.41, -12.89, -8.07 	-0.54, 0.31, -6.68 	-25.98, 15.00 	13,23,19,671		2.37,1.07	0,0 	0
180     	30.38, -12.92, -8.08 	-0.53, 0.30, -6.68 	-25.98, 15.00 	13,23,19,680		5.39,1.81	0,0 	0
189     	30.39, -12.95, -8.07 	-0.55, 0.32, -6.68 	-25.98, 15.00 	13,23,19,690		3.71,3.22	0,0 	0
198     	30.39, -12.95, -8.06 	-0.54, 0.32, -6.68 	-25.98, 15.00 	13,23,19,700		0.00,1.07	0,0 	0
207     	30.39, -12.95, -8.07 	-0.54, 0.32, -6.68 	-25.98, 15.00 	13,23,19,710		0.00,0.00	0,0 	0
215     	30.39, -12.95, -8.06 	-0.54, 0.32, -6.68 	-25.98, 15.00 	13,23,19,719		0.00,0.00	0,0 	0
224     	30.39, -12.94, -8.06 	-0.52, 0.32, -6.68 	-25.98, 15.00 	13,23,19,729		1.18,2.14	0,0 	0
233     	30.39, -12.95, -8.07 	-0.53, 0.32, -6.68 	-25.98, 15.00 	13,23,19,739		1.18,1.07	0,0 	0
241     	30.41, -12.93, -8.07 	-0.58, 0.33, -6.68 	-25.98, 15.00 	13,23,19,748		3.59,6.18	0,0 	0
250     	30.41, -12.94, -8.07 	-0.57, 0.32, -6.68 	-25.98, 15.00 	13,23,19,758		1.18,1.61	0,0 	0
259     	30.41, -12.93, -8.07 	-0.57, 0.32, -6.68 	-25.98, 15.00 	13,23,19,768		1.18,0.00	0,0 	0
267     	30.41, -12.92, -8.06 	-0.57, 0.32, -6.67 	-25.98, 15.00 	13,23,19,777		1.33,0.00	0,0 	0
276     	30.41, -12.93, -8.06 	-0.57, 0.32, -6.67 	-25.98, 15.00 	13,23,19,787		1.18,0.00	0,0 	0
285     	30.42, -12.92, -8.06 	-0.57, 0.28, -6.68 	-25.98, 15.00 	13,23,19,797		1.60,3.56	0,0 	0
293     	30.44, -12.89, -8.08 	-0.56, 0.30, -6.68 	-25.98, 15.00 	13,23,19,806		4.67,1.78	0,0 	0
302     	30.43, -12.89, -8.07 	-0.60, 0.30, -6.68 	-25.98, 15.00 	13,23,19,816		1.07,4.28	0,0 	0
311     	30.40, -12.91, -8.07 	-0.59, 0.31, -6.68 	-25.98, 15.00 	13,23,19,826		3.99,1.59	0,0 	0
319     	30.41, -12.91, -8.07 	-0.61, 0.32, -6.68 	-25.98, 15.00 	13,23,19,835		1.20,2.77	0,0 	0
328     	30.40, -12.91, -8.07 	-0.59, 0.31, -6.68 	-25.98, 15.00 	13,23,19,845		1.07,2.46	0,0 	0
337     	30.40, -12.91, -8.06 	-0.59, 0.31, -6.68 	-25.98, 15.00 	13,23,19,855		0.00,0.00	0,0 	0
345     	30.40, -12.91, -8.07 	-0.59, 0.32, -6.67 	-25.98, 15.00 	13,23,19,864		0.00,1.34	0,0 	0
354     	30.39, -12.88, -8.08 	-0.58, 0.31, -6.68 	-25.98, 15.00 	13,23,19,874		3.71,1.61	0,0 	0
363     	30.42, -12.85, -8.09 	-0.57, 0.32, -6.67 	-25.98, 15.00 	13,23,19,884		3.99,1.59	0,0 	0
