#Time 	Sensor1         Sensor2         Target          Time            Vel             
#================================================================

10      	30.27, -15.39, -7.19 	-0.29, 1.23, -6.67 	25.98, 15.00 	13,22,18,345		0.00,0.00	0,0 	0
15      	30.29, -15.39, -7.19 	-0.30, 1.26, -6.65 	25.98, 15.00 	13,22,18,355		3.85,4.72	0,0 	0
23      	30.27, -15.40, -7.19 	-0.35, 1.25, -6.66 	25.98, 15.00 	13,22,18,364		2.75,6.14	0,0 	0
32      	30.27, -15.41, -7.18 	-0.35, 1.27, -6.66 	25.98, 15.00 	13,22,18,374		1.18,2.38	0,0 	0
41      	30.27, -15.42, -7.17 	-0.35, 1.26, -6.64 	25.98, 15.00 	13,22,18,384		1.18,1.19	0,0 	0
49      	30.27, -15.41, -7.18 	-0.36, 1.25, -6.64 	25.98, 15.00 	13,22,18,393		1.33,1.78	0,0 	0
58      	30.27, -15.41, -7.18 	-0.32, 1.25, -6.64 	25.98, 15.00 	13,22,18,403		0.00,4.28	0,0 	0
67      	30.27, -15.41, -7.18 	-0.31, 1.27, -6.65 	25.98, 15.00 	13,22,18,413		0.00,2.59	0,0 	0
75      	30.28, -15.40, -7.19 	-0.32, 1.25, -6.64 	25.98, 15.00 	13,22,18,422		1.80,2.91	0,0 	0
84      	30.26, -15.41, -7.19 	-0.36, 1.26, -6.63 	25.98, 15.00 	13,22,18,432		2.45,4.46	0,0 	0
93      	30.25, -15.40, -7.18 	-0.36, 1.25, -6.63 	25.98, 15.00 	13,22,18,442		1.60,1.19	0,0 	0
101     	30.27, -15.40, -7.18 	-0.39, 1.25, -6.64 	25.98, 15.00 	13,22,18,451		2.41,4.81	0,0 	0
110     	30.25, -15.41, -7.19 	-0.40, 1.25, -6.63 	25.98, 15.00 	13,22,18,461		2.45,1.07	0,0 	0
119     	30.24, -15.43, -7.18 	-0.40, 1.25, -6.63 	25.98, 15.00 	13,22,18,471		2.60,0.00	0,0 	0
127     	30.24, -15.44, -7.18 	-0.40, 1.25, -6.63 	25.98, 15.00 	13,22,18,480		1.33,0.00	0,0 	0
136     	30.22, -15.46, -7.19 	-0.40, 1.27, -6.64 	25.98, 15.00 	13,22,18,490		3.19,2.38	0,0 	0
145     	30.24, -15.46, -7.18 	-0.41, 1.27, -6.65 	25.98, 15.00 	13,22,18,500		2.14,1.07	0,0 	0
154     	30.23, -15.45, -7.17 	-0.42, 1.28, -6.64 	25.98, 15.00 	13,22,18,510		1.60,1.61	0,0 	0
162     	30.24, -15.42, -7.19 	-0.41, 1.30, -6.64 	25.98, 15.00 	13,22,18,519		4.17,2.91	0,0 	0
