#Time 	Sensor1         Sensor2         Target          Time            Vel             
#================================================================

17      	29.94, -15.38, -7.13 	-0.13, 1.05, -6.65 	8.66, 5.00 	13,21,19,826		0.00,0.00	0,0 	0
22      	29.91, -15.39, -7.13 	-0.09, 1.05, -6.64 	8.66, 5.00 	13,21,19,835		6.16,7.70	0,0 	0
31      	29.91, -15.39, -7.15 	-0.15, 1.05, -6.64 	8.66, 5.00 	13,21,19,845		0.00,6.42	0,0 	0
40      	29.93, -15.39, -7.15 	-0.09, 1.04, -6.63 	8.66, 5.00 	13,21,19,855		2.14,6.54	0,0 	0
48      	29.94, -15.38, -7.16 	-0.17, 1.03, -6.65 	8.66, 5.00 	13,21,19,864		1.80,9.70	0,0 	0
57      	29.93, -15.38, -7.15 	-0.11, 1.05, -6.65 	8.66, 5.00 	13,21,19,874		1.07,6.81	0,0 	0
65      	29.94, -15.37, -7.15 	-0.17, 1.04, -6.65 	8.66, 5.00 	13,21,19,883		1.80,7.32	0,0 	0
74      	29.95, -15.40, -7.15 	-0.11, 1.05, -6.65 	8.66, 5.00 	13,21,19,893		3.71,6.51	0,0 	0
83      	29.93, -15.42, -7.13 	-0.16, 1.05, -6.65 	8.66, 5.00 	13,21,19,903		3.19,5.35	0,0 	0
91      	29.95, -15.43, -7.12 	-0.14, 1.06, -6.65 	8.66, 5.00 	13,21,19,912		2.75,2.73	0,0 	0
100     	29.95, -15.46, -7.12 	-0.15, 1.04, -6.64 	8.66, 5.00 	13,21,19,922		3.55,2.59	0,0 	0
109     	29.95, -15.47, -7.11 	-0.14, 1.08, -6.65 	8.66, 5.00 	13,21,19,932		1.18,4.85	0,0 	0
117     	29.93, -15.51, -7.10 	-0.14, 1.06, -6.65 	8.66, 5.00 	13,21,19,941		4.67,2.67	0,0 	0
126     	29.93, -15.51, -7.10 	-0.19, 1.05, -6.65 	8.66, 5.00 	13,21,19,951		0.00,5.46	0,0 	0
