#Time 	Sensor1         Sensor2         Target          Time            Vel             
#================================================================

17      	29.92, -16.09, -7.11 	-0.50, 1.20, -6.70 	0.00, 25.00 	13,22,32,777		0.00,0.00	0,0 	0
25      	29.93, -16.09, -7.13 	-0.49, 1.21, -6.71 	0.00, 25.00 	13,22,32,787		1.20,1.78	0,0 	0
33      	29.93, -16.09, -7.13 	-0.47, 1.22, -6.71 	0.00, 25.00 	13,22,32,796		0.00,2.73	0,0 	0
42      	29.93, -16.09, -7.13 	-0.50, 1.21, -6.71 	0.00, 25.00 	13,22,32,806		0.00,3.40	0,0 	0
51      	29.94, -16.14, -7.08 	-0.51, 1.24, -6.70 	0.00, 25.00 	13,22,32,816		5.20,2.62	0,0 	0
59      	29.94, -16.14, -7.08 	-0.53, 1.21, -6.69 	0.00, 25.00 	13,22,32,825		0.00,3.57	0,0 	0
68      	29.93, -16.09, -7.11 	-0.54, 1.23, -6.69 	0.00, 25.00 	13,22,32,835		5.20,1.61	0,0 	0
77      	29.94, -16.14, -7.09 	-0.52, 1.20, -6.68 	0.00, 25.00 	13,22,32,845		5.20,3.22	0,0 	0
85      	29.94, -16.14, -7.08 	-0.53, 1.20, -6.68 	0.00, 25.00 	13,22,32,854		0.00,1.20	0,0 	0
94      	29.94, -16.14, -7.08 	-0.52, 1.21, -6.69 	0.00, 25.00 	13,22,32,864		0.00,1.59	0,0 	0
103     	29.98, -16.09, -7.09 	-0.52, 1.21, -6.69 	0.00, 25.00 	13,22,32,874		6.39,0.00	0,0 	0
112     	29.98, -16.09, -7.09 	-0.52, 1.24, -6.70 	0.00, 25.00 	13,22,32,884		0.00,2.38	0,0 	0
120     	29.94, -16.14, -7.10 	-0.51, 1.24, -6.70 	0.00, 25.00 	13,22,32,893		7.18,1.20	0,0 	0
129     	29.94, -16.14, -7.10 	-0.51, 1.26, -6.70 	0.00, 25.00 	13,22,32,903		0.00,2.38	0,0 	0
138     	29.94, -16.14, -7.10 	-0.54, 1.24, -6.71 	0.00, 25.00 	13,22,32,913		0.00,3.96	0,0 	0
147     	29.94, -16.14, -7.10 	-0.54, 1.25, -6.71 	0.00, 25.00 	13,22,32,923		0.00,1.19	0,0 	0
155     	29.94, -16.14, -7.10 	-0.59, 1.25, -6.70 	0.00, 25.00 	13,22,32,932		0.00,6.02	0,0 	0
164     	29.95, -16.17, -7.07 	-0.58, 1.25, -6.70 	0.00, 25.00 	13,22,32,942		3.71,1.07	0,0 	0
172     	29.94, -16.14, -7.09 	-0.56, 1.24, -6.71 	0.00, 25.00 	13,22,32,951		4.66,2.77	0,0 	0
181     	29.97, -16.10, -7.09 	-0.56, 1.24, -6.69 	0.00, 25.00 	13,22,32,961		5.56,0.00	0,0 	0
190     	29.96, -16.08, -7.11 	-0.57, 1.26, -6.69 	0.00, 25.00 	13,22,32,971		2.60,2.62	0,0 	0
198     	29.96, -16.09, -7.11 	-0.59, 1.26, -6.70 	0.00, 25.00 	13,22,32,980		1.33,2.41	0,0 	0
207     	29.93, -16.14, -7.11 	-0.56, 1.26, -6.70 	0.00, 25.00 	13,22,32,990		6.39,3.21	0,0 	0
216     	29.96, -16.09, -7.11 	-0.56, 1.23, -6.69 	0.00, 25.00 	13,22,33,0		6.39,3.56	0,0 	0
224     	29.96, -16.08, -7.11 	-0.55, 1.25, -6.70 	0.00, 25.00 	13,22,33,9		1.33,2.91	0,0 	0
233     	29.96, -16.10, -7.12 	-0.56, 1.24, -6.70 	0.00, 25.00 	13,22,33,19		2.37,1.59	0,0 	0
242     	29.96, -16.10, -7.11 	-0.55, 1.24, -6.68 	0.00, 25.00 	13,22,33,29		0.00,1.07	0,0 	0
250     	29.95, -16.09, -7.10 	-0.59, 1.24, -6.66 	0.00, 25.00 	13,22,33,38		1.80,4.81	0,0 	0
259     	29.95, -16.09, -7.10 	-0.61, 1.26, -6.69 	0.00, 25.00 	13,22,33,48		0.00,3.22	0,0 	0
268     	29.95, -16.09, -7.10 	-0.60, 1.27, -6.69 	0.00, 25.00 	13,22,33,58		0.00,1.59	0,0 	0
277     	29.94, -16.08, -7.08 	-0.59, 1.24, -6.68 	0.00, 25.00 	13,22,33,68		1.60,3.74	0,0 	0
285     	29.94, -16.06, -7.08 	-0.60, 1.25, -6.68 	0.00, 25.00 	13,22,33,77		2.92,1.81	0,0 	0
294     	29.98, -16.04, -7.08 	-0.59, 1.26, -6.69 	0.00, 25.00 	13,22,33,87		5.85,1.59	0,0 	0
303     	29.98, -16.04, -7.08 	-0.59, 1.27, -6.68 	0.00, 25.00 	13,22,33,97		0.00,1.19	0,0 	0
311     	29.99, -16.04, -7.05 	-0.59, 1.27, -6.68 	0.00, 25.00 	13,22,33,106		1.20,0.00	0,0 	0
320     	29.99, -16.04, -7.05 	-0.58, 1.27, -6.67 	0.00, 25.00 	13,22,33,116		0.00,1.07	0,0 	0
329     	29.94, -16.07, -7.06 	-0.57, 1.25, -6.68 	0.00, 25.00 	13,22,33,126		6.43,2.62	0,0 	0
