#Time 	Sensor1         Sensor2         Target          Time            Vel             
#================================================================

11      	27.49, -20.09, -5.02 	-0.36, 0.18, -6.63 	0.00, 20.00 	13,21,25,704		0.00,0.00	0,0 	0
18      	27.48, -20.08, -5.02 	-0.36, 0.17, -6.62 	0.00, 20.00 	13,21,25,713		2.05,1.53	0,0 	0
27      	27.46, -20.09, -5.04 	-0.38, 0.14, -6.62 	0.00, 20.00 	13,21,25,723		2.45,3.17	0,0 	0
36      	27.44, -20.10, -5.02 	-0.39, 0.14, -6.62 	0.00, 20.00 	13,21,25,733		2.45,1.07	0,0 	0
45      	27.44, -20.11, -5.01 	-0.38, 0.18, -6.62 	0.00, 20.00 	13,21,25,743		1.18,3.71	0,0 	0
53      	27.41, -20.16, -5.01 	-0.38, 0.17, -6.62 	0.00, 20.00 	13,21,25,752		8.22,1.34	0,0 	0
62      	27.41, -20.18, -5.01 	-0.38, 0.17, -6.63 	0.00, 20.00 	13,21,25,762		2.37,0.00	0,0 	0
71      	27.43, -20.17, -5.01 	-0.38, 0.17, -6.63 	0.00, 20.00 	13,21,25,772		2.45,0.00	0,0 	0
79      	27.43, -20.20, -5.01 	-0.40, 0.18, -6.63 	0.00, 20.00 	13,21,25,781		4.17,2.77	0,0 	0
87      	27.43, -20.18, -5.01 	-0.37, 0.18, -6.64 	0.00, 20.00 	13,21,25,790		2.66,3.61	0,0 	0
97      	27.43, -20.17, -5.00 	-0.39, 0.20, -6.64 	0.00, 20.00 	13,21,25,801		1.07,2.90	0,0 	0
105     	27.43, -20.20, -5.00 	-0.38, 0.21, -6.63 	0.00, 20.00 	13,21,25,810		4.00,1.78	0,0 	0
114     	27.46, -20.19, -5.01 	-0.39, 0.21, -6.62 	0.00, 20.00 	13,21,25,820		3.42,1.07	0,0 	0
123     	27.46, -20.20, -4.99 	-0.39, 0.20, -6.63 	0.00, 20.00 	13,21,25,830		1.18,1.19	0,0 	0
131     	27.49, -20.19, -4.99 	-0.40, 0.19, -6.62 	0.00, 20.00 	13,21,25,839		3.85,1.78	0,0 	0
