#Time 	Sensor1         Sensor2         Target          Time            Vel             
#================================================================

16      	29.51, -9.69, -8.81 	-0.50, 0.23, -6.67 	5.13, 14.10 	13,21,32,33		0.00,0.00	0,0 	0
22      	29.50, -9.69, -8.81 	-0.50, 0.23, -6.67 	5.13, 14.10 	13,21,32,42		1.61,0.00	0,0 	0
30      	29.50, -9.68, -8.82 	-0.52, 0.25, -6.67 	5.13, 14.10 	13,21,32,51		1.33,3.62	0,0 	0
39      	29.50, -9.68, -8.82 	-0.52, 0.25, -6.67 	5.13, 14.10 	13,21,32,61		0.00,0.00	0,0 	0
48      	29.51, -9.70, -8.82 	-0.51, 0.24, -6.68 	5.13, 14.10 	13,21,32,71		2.60,1.61	0,0 	0
56      	29.53, -9.69, -8.82 	-0.51, 0.24, -6.68 	5.13, 14.10 	13,21,32,80		2.75,0.00	0,0 	0
65      	29.56, -9.69, -8.82 	-0.51, 0.23, -6.67 	5.13, 14.10 	13,21,32,90		3.21,1.19	0,0 	0
74      	29.55, -9.69, -8.82 	-0.51, 0.22, -6.67 	5.13, 14.10 	13,21,32,100		1.07,1.19	0,0 	0
82      	29.56, -9.70, -8.82 	-0.51, 0.22, -6.67 	5.13, 14.10 	13,21,32,109		1.79,0.00	0,0 	0
91      	29.56, -9.72, -8.82 	-0.51, 0.22, -6.67 	5.13, 14.10 	13,21,32,119		2.37,0.00	0,0 	0
100     	29.56, -9.71, -8.81 	-0.50, 0.24, -6.68 	5.13, 14.10 	13,21,32,129		1.18,2.59	0,0 	0
108     	29.57, -9.71, -8.82 	-0.50, 0.25, -6.68 	5.13, 14.10 	13,21,32,138		1.20,1.34	0,0 	0
117     	29.55, -9.73, -8.82 	-0.50, 0.25, -6.68 	5.13, 14.10 	13,21,32,148		3.19,0.00	0,0 	0
126     	29.54, -9.72, -8.82 	-0.50, 0.26, -6.68 	5.13, 14.10 	13,21,32,158		1.60,1.19	0,0 	0
134     	29.55, -9.71, -8.82 	-0.50, 0.24, -6.67 	5.13, 14.10 	13,21,32,167		1.80,2.67	0,0 	0
143     	29.53, -9.71, -8.83 	-0.51, 0.23, -6.67 	5.13, 14.10 	13,21,32,177		2.14,1.59	0,0 	0
152     	29.56, -9.70, -8.82 	-0.51, 0.23, -6.67 	5.13, 14.10 	13,21,32,187		3.42,0.00	0,0 	0
161     	29.56, -9.72, -8.82 	-0.51, 0.23, -6.68 	5.13, 14.10 	13,21,32,197		2.37,0.00	0,0 	0
169     	29.58, -9.71, -8.82 	-0.51, 0.24, -6.68 	5.13, 14.10 	13,21,32,206		2.75,1.34	0,0 	0
178     	29.59, -9.71, -8.81 	-0.52, 0.24, -6.68 	5.13, 14.10 	13,21,32,216		1.07,1.07	0,0 	0
187     	29.59, -9.70, -8.82 	-0.52, 0.26, -6.68 	5.13, 14.10 	13,21,32,226		1.18,2.38	0,0 	0
195     	29.58, -9.70, -8.82 	-0.51, 0.24, -6.66 	5.13, 14.10 	13,21,32,235		1.20,2.95	0,0 	0
204     	29.58, -9.70, -8.82 	-0.51, 0.24, -6.67 	5.13, 14.10 	13,21,32,245		0.00,0.00	0,0 	0
213     	29.58, -9.69, -8.82 	-0.51, 0.24, -6.67 	5.13, 14.10 	13,21,32,255		1.18,0.00	0,0 	0
221     	29.61, -9.68, -8.82 	-0.50, 0.24, -6.68 	5.13, 14.10 	13,21,32,264		3.85,1.20	0,0 	0
230     	29.60, -9.69, -8.84 	-0.52, 0.25, -6.68 	5.13, 14.10 	13,21,32,274		1.60,2.46	0,0 	0
239     	29.63, -9.68, -8.84 	-0.53, 0.25, -6.68 	5.13, 14.10 	13,21,32,284		3.42,1.07	0,0 	0
247     	29.63, -9.68, -8.82 	-0.52, 0.25, -6.67 	5.13, 14.10 	13,21,32,293		1.20,1.20	0,0 	0
256     	29.63, -9.71, -8.82 	-0.52, 0.25, -6.67 	5.13, 14.10 	13,21,32,303		3.71,0.00	0,0 	0
265     	29.61, -9.73, -8.81 	-0.52, 0.26, -6.68 	5.13, 14.10 	13,21,32,313		3.19,1.19	0,0 	0
273     	29.61, -9.72, -8.81 	-0.52, 0.26, -6.68 	5.13, 14.10 	13,21,32,322		1.33,0.00	0,0 	0
282     	29.58, -9.74, -8.82 	-0.54, 0.24, -6.67 	5.13, 14.10 	13,21,32,332		3.99,3.17	0,0 	0
291     	29.61, -9.73, -8.82 	-0.53, 0.23, -6.67 	5.13, 14.10 	13,21,32,342		3.42,1.61	0,0 	0
299     	29.60, -9.74, -8.83 	-0.53, 0.24, -6.67 	5.13, 14.10 	13,21,32,351		1.80,1.34	0,0 	0
309     	29.62, -9.74, -8.82 	-0.54, 0.25, -6.67 	5.13, 14.10 	13,21,32,362		1.93,1.45	0,0 	0
317     	29.61, -9.73, -8.82 	-0.48, 0.27, -6.68 	5.13, 14.10 	13,21,32,371		1.79,7.66	0,0 	0
326     	29.61, -9.73, -8.82 	-0.49, 0.27, -6.68 	5.13, 14.10 	13,21,32,381		0.00,1.07	0,0 	0
334     	29.64, -9.75, -8.81 	-0.48, 0.26, -6.67 	5.13, 14.10 	13,21,32,390		5.50,1.81	0,0 	0
343     	29.63, -9.73, -8.82 	-0.48, 0.27, -6.67 	5.13, 14.10 	13,21,32,400		3.19,1.19	0,0 	0
352     	29.63, -9.76, -8.80 	-0.48, 0.27, -6.67 	5.13, 14.10 	13,21,32,410		3.71,0.00	0,0 	0
360     	29.63, -9.76, -8.80 	-0.48, 0.26, -6.66 	5.13, 14.10 	13,21,32,419		0.00,1.34	0,0 	0
369     	29.63, -9.77, -8.81 	-0.48, 0.25, -6.66 	5.13, 14.10 	13,21,32,429		1.18,1.19	0,0 	0
378     	29.63, -9.80, -8.81 	-0.52, 0.25, -6.66 	5.13, 14.10 	13,21,32,439		2.37,4.28	0,0 	0
386     	29.63, -9.80, -8.82 	-0.52, 0.25, -6.67 	5.13, 14.10 	13,21,32,448		1.20,0.00	0,0 	0
395     	29.59, -9.84, -8.83 	-0.54, 0.25, -6.67 	5.13, 14.10 	13,21,32,458		6.39,2.14	0,0 	0
404     	29.60, -9.84, -8.82 	-0.54, 0.25, -6.67 	5.13, 14.10 	13,21,32,468		1.07,0.00	0,0 	0
412     	29.63, -9.80, -8.83 	-0.49, 0.24, -6.66 	5.13, 14.10 	13,21,32,477		6.44,6.18	0,0 	0
421     	29.64, -9.82, -8.82 	-0.49, 0.24, -6.66 	5.13, 14.10 	13,21,32,487		3.19,0.00	0,0 	0
430     	29.66, -9.80, -8.82 	-0.50, 0.22, -6.66 	5.13, 14.10 	13,21,32,497		3.19,2.59	0,0 	0
438     	29.64, -9.83, -8.81 	-0.50, 0.22, -6.66 	5.13, 14.10 	13,21,32,506		4.67,0.00	0,0 	0
