#Time 	Sensor1         Sensor2         Target          Time            Vel             
#================================================================

16      	31.10, -14.10, -7.78 	0.10, 0.81, -6.67 	-16.07, 19.15 	13,22,11,693		0.00,0.00	0,0 	0
24      	31.12, -14.09, -7.78 	0.09, 0.80, -6.68 	-16.07, 19.15 	13,22,11,703		2.75,1.78	0,0 	0
33      	31.10, -14.12, -7.78 	0.10, 0.81, -6.67 	-16.07, 19.15 	13,22,11,713		4.15,1.59	0,0 	0
41      	31.09, -14.11, -7.78 	0.10, 0.81, -6.67 	-16.07, 19.15 	13,22,11,722		1.79,0.00	0,0 	0
50      	31.10, -14.09, -7.77 	0.08, 0.85, -6.68 	-16.07, 19.15 	13,22,11,732		2.60,4.18	0,0 	0
60      	31.09, -14.09, -7.78 	0.10, 0.85, -6.68 	-16.07, 19.15 	13,22,11,743		0.96,1.92	0,0 	0
67      	31.10, -14.09, -7.78 	0.11, 0.85, -6.68 	-16.07, 19.15 	13,22,11,751		1.38,1.37	0,0 	0
76      	31.11, -14.11, -7.77 	0.09, 0.84, -6.68 	-16.07, 19.15 	13,22,11,761		2.60,2.43	0,0 	0
86      	31.12, -14.11, -7.77 	0.11, 0.85, -6.68 	-16.07, 19.15 	13,22,11,771		0.96,2.19	0,0 	0
95      	31.12, -14.12, -7.76 	0.10, 0.87, -6.69 	-16.07, 19.15 	13,22,11,781		1.18,2.62	0,0 	0
103     	31.11, -14.15, -7.76 	0.08, 0.86, -6.69 	-16.07, 19.15 	13,22,11,790		4.17,2.73	0,0 	0
112     	31.08, -14.18, -7.76 	0.07, 0.89, -6.69 	-16.07, 19.15 	13,22,11,800		3.99,3.74	0,0 	0
121     	31.11, -14.19, -7.73 	0.05, 0.89, -6.70 	-16.07, 19.15 	13,22,11,810		3.42,2.14	0,0 	0
129     	31.10, -14.18, -7.74 	0.06, 0.89, -6.69 	-16.07, 19.15 	13,22,11,819		1.80,1.20	0,0 	0
138     	31.12, -14.19, -7.74 	0.09, 0.88, -6.68 	-16.07, 19.15 	13,22,11,829		2.45,3.44	0,0 	0
147     	31.12, -14.18, -7.74 	0.09, 0.89, -6.69 	-16.07, 19.15 	13,22,11,838		1.18,1.19	0,0 	0
155     	31.14, -14.16, -7.73 	0.07, 0.90, -6.71 	-16.07, 19.15 	13,22,11,848		2.75,2.77	0,0 	0
164     	31.15, -14.14, -7.73 	0.10, 0.90, -6.71 	-16.07, 19.15 	13,22,11,858		2.60,3.21	0,0 	0
173     	31.16, -14.13, -7.74 	0.12, 0.90, -6.70 	-16.07, 19.15 	13,22,11,867		1.60,2.14	0,0 	0
181     	31.15, -14.18, -7.74 	0.09, 0.89, -6.70 	-16.07, 19.15 	13,22,11,877		5.46,3.83	0,0 	0
190     	31.13, -14.19, -7.74 	0.08, 0.89, -6.70 	-16.07, 19.15 	13,22,11,887		2.45,1.07	0,0 	0
199     	31.15, -14.19, -7.73 	0.06, 0.88, -6.68 	-16.07, 19.15 	13,22,11,896		2.14,2.43	0,0 	0
207     	31.13, -14.20, -7.73 	0.07, 0.90, -6.68 	-16.07, 19.15 	13,22,11,906		2.75,2.91	0,0 	0
216     	31.11, -14.22, -7.74 	0.04, 0.90, -6.68 	-16.07, 19.15 	13,22,11,915		3.19,3.21	0,0 	0
225     	31.10, -14.22, -7.74 	0.05, 0.90, -6.67 	-16.07, 19.15 	13,22,11,925		1.07,1.07	0,0 	0
233     	31.11, -14.18, -7.74 	0.01, 0.89, -6.67 	-16.07, 19.15 	13,22,11,935		5.46,4.97	0,0 	0
242     	31.14, -14.20, -7.74 	0.03, 0.88, -6.67 	-16.07, 19.15 	13,22,11,944		3.99,2.46	0,0 	0
252     	31.15, -14.18, -7.74 	0.05, 0.89, -6.67 	-16.07, 19.15 	13,22,11,955		2.34,2.19	0,0 	0
260     	31.14, -14.18, -7.74 	0.05, 0.89, -6.67 	-16.07, 19.15 	13,22,11,964		1.20,0.00	0,0 	0
268     	31.14, -14.18, -7.73 	0.06, 0.89, -6.67 	-16.07, 19.15 	13,22,11,973		0.00,1.20	0,0 	0
277     	31.17, -14.19, -7.71 	0.03, 0.88, -6.66 	-16.07, 19.15 	13,22,11,983		3.42,3.40	0,0 	0
286     	31.17, -14.22, -7.70 	0.03, 0.87, -6.67 	-16.07, 19.15 	13,22,11,993		3.55,1.19	0,0 	0
294     	31.15, -14.23, -7.71 	0.05, 0.89, -6.67 	-16.07, 19.15 	13,22,12,2		2.75,3.57	0,0 	0
303     	31.17, -14.23, -7.71 	0.05, 0.90, -6.68 	-16.07, 19.15 	13,22,12,12		2.14,1.19	0,0 	0
312     	31.17, -14.22, -7.72 	0.02, 0.89, -6.68 	-16.07, 19.15 	13,22,12,22		1.18,3.40	0,0 	0
320     	31.13, -14.23, -7.72 	0.02, 0.91, -6.67 	-16.07, 19.15 	13,22,12,31		5.00,2.67	0,0 	0
329     	31.14, -14.22, -7.74 	0.03, 0.90, -6.66 	-16.07, 19.15 	13,22,12,41		1.60,1.61	0,0 	0
338     	31.16, -14.21, -7.73 	0.04, 0.92, -6.67 	-16.07, 19.15 	13,22,12,51		2.45,2.59	0,0 	0
346     	31.17, -14.21, -7.74 	0.04, 0.92, -6.67 	-16.07, 19.15 	13,22,12,60		1.20,0.00	0,0 	0
355     	31.20, -14.19, -7.74 	0.02, 0.91, -6.66 	-16.07, 19.15 	13,22,12,70		3.99,2.43	0,0 	0
364     	31.20, -14.18, -7.74 	0.02, 0.91, -6.66 	-16.07, 19.15 	13,22,12,80		1.18,0.00	0,0 	0
372     	31.21, -14.20, -7.74 	0.02, 0.92, -6.66 	-16.07, 19.15 	13,22,12,89		2.92,1.34	0,0 	0
381     	31.19, -14.23, -7.73 	0.02, 0.90, -6.67 	-16.07, 19.15 	13,22,12,99		4.15,2.38	0,0 	0
390     	31.20, -14.24, -7.72 	0.03, 0.90, -6.66 	-16.07, 19.15 	13,22,12,109		1.60,1.07	0,0 	0
398     	31.17, -14.23, -7.73 	0.03, 0.90, -6.65 	-16.07, 19.15 	13,22,12,118		3.85,0.00	0,0 	0
407     	31.15, -14.26, -7.71 	0.05, 0.91, -6.66 	-16.07, 19.15 	13,22,12,128		4.15,2.43	0,0 	0
416     	31.15, -14.27, -7.72 	0.02, 0.91, -6.66 	-16.07, 19.15 	13,22,12,138		1.18,3.21	0,0 	0
424     	31.16, -14.27, -7.72 	0.02, 0.91, -6.66 	-16.07, 19.15 	13,22,12,147		1.20,0.00	0,0 	0
433     	31.15, -14.27, -7.72 	0.02, 0.91, -6.66 	-16.07, 19.15 	13,22,12,157		1.07,0.00	0,0 	0
443     	31.17, -14.26, -7.72 	0.02, 0.93, -6.65 	-16.07, 19.15 	13,22,12,168		2.20,2.14	0,0 	0
451     	31.18, -14.28, -7.71 	0.02, 0.93, -6.65 	-16.07, 19.15 	13,22,12,177		2.92,0.00	0,0 	0
459     	31.16, -14.31, -7.69 	0.02, 0.94, -6.66 	-16.07, 19.15 	13,22,12,186		4.67,1.34	0,0 	0
468     	31.18, -14.30, -7.69 	0.02, 0.94, -6.67 	-16.07, 19.15 	13,22,12,196		2.45,0.00	0,0 	0
477     	31.19, -14.30, -7.69 	0.03, 0.95, -6.66 	-16.07, 19.15 	13,22,12,206		1.07,1.59	0,0 	0
485     	31.16, -14.32, -7.68 	0.03, 0.95, -6.66 	-16.07, 19.15 	13,22,12,215		4.49,0.00	0,0 	0
494     	31.16, -14.31, -7.68 	0.04, 0.95, -6.67 	-16.07, 19.15 	13,22,12,225		1.18,1.07	0,0 	0
503     	31.15, -14.32, -7.70 	0.05, 0.95, -6.66 	-16.07, 19.15 	13,22,12,235		1.60,1.07	0,0 	0
511     	31.17, -14.30, -7.71 	0.05, 0.95, -6.66 	-16.07, 19.15 	13,22,12,244		3.59,0.00	0,0 	0
520     	31.16, -14.30, -7.70 	0.05, 0.96, -6.66 	-16.07, 19.15 	13,22,12,254		1.07,1.19	0,0 	0
529     	31.18, -14.30, -7.70 	0.05, 0.95, -6.65 	-16.07, 19.15 	13,22,12,264		2.14,1.19	0,0 	0
537     	31.19, -14.29, -7.69 	0.01, 0.95, -6.65 	-16.07, 19.15 	13,22,12,273		1.80,4.81	0,0 	0
546     	31.20, -14.30, -7.68 	0.01, 0.95, -6.65 	-16.07, 19.15 	13,22,12,283		1.60,0.00	0,0 	0
555     	31.19, -14.32, -7.68 	0.05, 0.94, -6.66 	-16.07, 19.15 	13,22,12,293		2.60,4.46	0,0 	0
563     	31.19, -14.34, -7.69 	0.05, 0.94, -6.66 	-16.07, 19.15 	13,22,12,302		1.33,0.00	0,0 	0
572     	31.15, -14.34, -7.69 	0.05, 0.94, -6.66 	-16.07, 19.15 	13,22,12,312		4.28,0.00	0,0 	0
581     	31.16, -14.31, -7.69 	0.04, 0.94, -6.67 	-16.07, 19.15 	13,22,12,322		2.60,1.07	0,0 	0
589     	31.16, -14.28, -7.72 	0.02, 0.95, -6.66 	-16.07, 19.15 	13,22,12,331		4.00,2.77	0,0 	0
598     	31.16, -14.28, -7.70 	0.02, 0.94, -6.66 	-16.07, 19.15 	13,22,12,341		0.00,1.19	0,0 	0
607     	31.17, -14.30, -7.70 	0.00, 0.96, -6.68 	-16.07, 19.15 	13,22,12,351		2.60,3.22	0,0 	0
616     	31.18, -14.29, -7.72 	-0.01, 0.96, -6.68 	-16.07, 19.15 	13,22,12,361		1.60,1.07	0,0 	0
624     	31.22, -14.27, -7.72 	0.00, 0.98, -6.67 	-16.07, 19.15 	13,22,12,370		5.51,1.78	0,0 	0
634     	31.21, -14.25, -7.71 	0.02, 0.96, -6.68 	-16.07, 19.15 	13,22,12,381		2.34,2.22	0,0 	0
642     	31.19, -14.28, -7.71 	0.02, 0.96, -6.67 	-16.07, 19.15 	13,22,12,390		4.67,0.00	0,0 	0
650     	31.20, -14.28, -7.71 	0.02, 0.96, -6.67 	-16.07, 19.15 	13,22,12,399		1.20,0.00	0,0 	0
659     	31.19, -14.27, -7.71 	-0.01, 0.95, -6.67 	-16.07, 19.15 	13,22,12,409		1.60,3.40	0,0 	0
668     	31.19, -14.28, -7.71 	-0.01, 0.96, -6.67 	-16.07, 19.15 	13,22,12,419		1.18,1.19	0,0 	0
676     	31.21, -14.27, -7.72 	-0.01, 0.95, -6.66 	-16.07, 19.15 	13,22,12,428		2.75,1.34	0,0 	0
685     	31.20, -14.27, -7.72 	-0.01, 0.96, -6.66 	-16.07, 19.15 	13,22,12,438		1.07,1.19	0,0 	0
694     	31.19, -14.26, -7.73 	-0.01, 0.96, -6.66 	-16.07, 19.15 	13,22,12,448		1.60,0.00	0,0 	0
702     	31.20, -14.25, -7.71 	0.00, 0.98, -6.66 	-16.07, 19.15 	13,22,12,457		1.80,1.78	0,0 	0
711     	31.19, -14.28, -7.71 	-0.01, 0.99, -6.65 	-16.07, 19.15 	13,22,12,467		3.71,1.61	0,0 	0
720     	31.20, -14.27, -7.72 	0.00, 0.99, -6.65 	-16.07, 19.15 	13,22,12,477		1.60,1.07	0,0 	0
728     	31.20, -14.27, -7.70 	0.00, 0.99, -6.65 	-16.07, 19.15 	13,22,12,486		0.00,0.00	0,0 	0
737     	31.20, -14.28, -7.70 	-0.04, 0.99, -6.65 	-16.07, 19.15 	13,22,12,496		1.18,4.28	0,0 	0
746     	31.19, -14.29, -7.70 	-0.04, 0.99, -6.66 	-16.07, 19.15 	13,22,12,506		1.60,0.00	0,0 	0
754     	31.21, -14.28, -7.71 	-0.04, 1.00, -6.67 	-16.07, 19.15 	13,22,12,515		2.75,1.34	0,0 	0
763     	31.20, -14.28, -7.71 	-0.04, 1.00, -6.67 	-16.07, 19.15 	13,22,12,525		1.07,0.00	0,0 	0
772     	31.20, -14.26, -7.71 	-0.05, 1.01, -6.67 	-16.07, 19.15 	13,22,12,535		2.37,1.61	0,0 	0
780     	31.23, -14.23, -7.71 	-0.05, 1.01, -6.68 	-16.07, 19.15 	13,22,12,544		5.39,0.00	0,0 	0
789     	31.22, -14.24, -7.72 	-0.05, 1.01, -6.68 	-16.07, 19.15 	13,22,12,554		1.60,0.00	0,0 	0
