#Time 	Sensor1         Sensor2         Target          Time            Vel             
#================================================================

10      	29.90, -15.02, -7.38 	-0.06, 0.18, -6.71 	6.43, 7.66 	13,20,27,205		0.00,0.00	0,0 	0
18      	29.89, -15.04, -7.39 	-0.05, 0.20, -6.72 	6.43, 7.66 	13,20,27,215		2.92,1.78	0,0 	0
26      	29.87, -15.04, -7.38 	-0.03, 0.21, -6.71 	6.43, 7.66 	13,20,27,224		2.41,2.73	0,0 	0
35      	29.89, -15.04, -7.36 	-0.07, 0.22, -6.73 	6.43, 7.66 	13,20,27,234		2.14,4.46	0,0 	0
44      	29.89, -15.05, -7.37 	-0.10, 0.21, -6.72 	6.43, 7.66 	13,20,27,244		1.18,3.40	0,0 	0
52      	29.87, -15.06, -7.37 	-0.04, 0.22, -6.72 	6.43, 7.66 	13,20,27,253		2.75,7.32	0,0 	0
61      	29.84, -15.05, -7.34 	-0.07, 0.22, -6.72 	6.43, 7.66 	13,20,27,263		3.42,3.21	0,0 	0
70      	29.84, -15.01, -7.37 	-0.10, 0.22, -6.74 	6.43, 7.66 	13,20,27,273		4.74,3.21	0,0 	0
79      	29.84, -15.02, -7.37 	-0.09, 0.20, -6.74 	6.43, 7.66 	13,20,27,283		1.18,2.62	0,0 	0
87      	29.87, -14.98, -7.39 	-0.08, 0.21, -6.73 	6.43, 7.66 	13,20,27,292		5.39,1.78	0,0 	0
95      	29.91, -14.98, -7.38 	-0.09, 0.24, -6.72 	6.43, 7.66 	13,20,27,301		4.82,4.20	0,0 	0
105     	29.89, -14.97, -7.37 	-0.12, 0.23, -6.72 	6.43, 7.66 	13,20,27,312		2.20,3.06	0,0 	0
113     	29.88, -14.98, -7.38 	-0.09, 0.27, -6.73 	6.43, 7.66 	13,20,27,321		1.80,6.40	0,0 	0
122     	29.86, -15.00, -7.38 	-0.12, 0.23, -6.73 	6.43, 7.66 	13,20,27,331		2.45,5.69	0,0 	0
131     	29.85, -15.03, -7.38 	-0.08, 0.25, -6.71 	6.43, 7.66 	13,20,27,341		3.71,4.86	0,0 	0
139     	29.85, -15.03, -7.38 	-0.11, 0.25, -6.72 	6.43, 7.66 	13,20,27,350		0.00,3.61	0,0 	0
148     	29.82, -15.02, -7.38 	-0.06, 0.25, -6.71 	6.43, 7.66 	13,20,27,360		3.42,5.35	0,0 	0
157     	29.82, -15.02, -7.36 	-0.10, 0.23, -6.71 	6.43, 7.66 	13,20,27,370		0.00,4.86	0,0 	0
165     	29.85, -15.01, -7.37 	-0.09, 0.25, -6.71 	6.43, 7.66 	13,20,27,379		3.85,2.91	0,0 	0
174     	29.85, -15.02, -7.36 	-0.12, 0.25, -6.72 	6.43, 7.66 	13,20,27,389		1.18,3.21	0,0 	0
183     	29.87, -15.02, -7.36 	-0.09, 0.26, -6.73 	6.43, 7.66 	13,20,27,399		2.14,3.40	0,0 	0
191     	29.87, -15.04, -7.35 	-0.12, 0.26, -6.73 	6.43, 7.66 	13,20,27,407		2.66,3.61	0,0 	0
200     	29.86, -15.06, -7.36 	-0.08, 0.26, -6.74 	6.43, 7.66 	13,20,27,417		2.60,4.28	0,0 	0
209     	29.86, -15.06, -7.35 	-0.13, 0.26, -6.73 	6.43, 7.66 	13,20,27,428		0.00,5.35	0,0 	0
217     	29.85, -15.05, -7.36 	-0.08, 0.28, -6.72 	6.43, 7.66 	13,20,27,436		1.79,6.55	0,0 	0
226     	29.83, -15.07, -7.36 	-0.14, 0.27, -6.73 	6.43, 7.66 	13,20,27,446		3.19,6.51	0,0 	0
235     	29.84, -15.09, -7.35 	-0.09, 0.27, -6.74 	6.43, 7.66 	13,20,27,456		2.60,5.35	0,0 	0
243     	29.85, -15.10, -7.36 	-0.15, 0.27, -6.71 	6.43, 7.66 	13,20,27,465		1.80,7.22	0,0 	0
252     	29.85, -15.10, -7.35 	-0.09, 0.29, -6.72 	6.43, 7.66 	13,20,27,475		0.00,6.81	0,0 	0
261     	29.84, -15.13, -7.35 	-0.14, 0.28, -6.71 	6.43, 7.66 	13,20,27,485		3.71,5.46	0,0 	0
270     	29.82, -15.12, -7.37 	-0.09, 0.26, -6.70 	6.43, 7.66 	13,20,27,495		2.45,5.88	0,0 	0
278     	29.85, -15.12, -7.36 	-0.17, 0.28, -6.71 	6.43, 7.66 	13,20,27,504		3.61,10.03	0,0 	0
286     	29.88, -15.11, -7.37 	-0.12, 0.27, -6.71 	6.43, 7.66 	13,20,27,513		3.85,6.18	0,0 	0
296     	29.87, -15.14, -7.34 	-0.15, 0.27, -6.71 	6.43, 7.66 	13,20,27,524		3.34,2.89	0,0 	0
304     	29.86, -15.19, -7.34 	-0.13, 0.26, -6.70 	6.43, 7.66 	13,20,27,533		5.46,2.77	0,0 	0
313     	29.89, -15.18, -7.33 	-0.14, 0.27, -6.71 	6.43, 7.66 	13,20,27,543		3.42,1.61	0,0 	0
322     	29.88, -15.22, -7.33 	-0.13, 0.28, -6.69 	6.43, 7.66 	13,20,27,553		4.86,1.59	0,0 	0
330     	29.87, -15.22, -7.33 	-0.15, 0.29, -6.71 	6.43, 7.66 	13,20,27,562		1.20,2.77	0,0 	0
339     	29.87, -15.23, -7.33 	-0.15, 0.28, -6.70 	6.43, 7.66 	13,20,27,572		1.18,1.19	0,0 	0
348     	29.89, -15.21, -7.33 	-0.15, 0.28, -6.70 	6.43, 7.66 	13,20,27,582		3.19,0.00	0,0 	0
356     	29.90, -15.24, -7.33 	-0.15, 0.28, -6.70 	6.43, 7.66 	13,20,27,591		4.17,0.00	0,0 	0
365     	29.89, -15.25, -7.32 	-0.15, 0.29, -6.71 	6.43, 7.66 	13,20,27,601		1.60,1.19	0,0 	0
374     	29.89, -15.24, -7.33 	-0.15, 0.29, -6.71 	6.43, 7.66 	13,20,27,611		1.18,0.00	0,0 	0
382     	29.89, -15.24, -7.33 	-0.15, 0.28, -6.71 	6.43, 7.66 	13,20,27,620		0.00,1.34	0,0 	0
391     	29.90, -15.27, -7.32 	-0.11, 0.32, -6.73 	6.43, 7.66 	13,20,27,630		3.71,6.34	0,0 	0
400     	29.92, -15.25, -7.31 	-0.12, 0.30, -6.72 	6.43, 7.66 	13,20,27,640		3.19,2.59	0,0 	0
408     	29.90, -15.24, -7.32 	-0.13, 0.30, -6.72 	6.43, 7.66 	13,20,27,649		2.75,1.20	0,0 	0
417     	29.90, -15.25, -7.32 	-0.14, 0.30, -6.71 	6.43, 7.66 	13,20,27,659		1.18,1.07	0,0 	0
426     	29.87, -15.25, -7.32 	-0.15, 0.28, -6.71 	6.43, 7.66 	13,20,27,669		3.21,2.59	0,0 	0
434     	29.87, -15.25, -7.32 	-0.13, 0.28, -6.71 	6.43, 7.66 	13,20,27,678		0.00,2.41	0,0 	0
443     	29.89, -15.25, -7.32 	-0.13, 0.30, -6.71 	6.43, 7.66 	13,20,27,688		2.14,2.38	0,0 	0
452     	29.89, -15.25, -7.32 	-0.12, 0.27, -6.71 	6.43, 7.66 	13,20,27,698		0.00,3.74	0,0 	0
461     	29.89, -15.27, -7.31 	-0.14, 0.29, -6.71 	6.43, 7.66 	13,20,27,708		2.37,3.22	0,0 	0
469     	29.91, -15.25, -7.32 	-0.11, 0.29, -6.71 	6.43, 7.66 	13,20,27,717		3.59,3.61	0,0 	0
477     	29.88, -15.26, -7.32 	-0.18, 0.28, -6.70 	6.43, 7.66 	13,20,27,726		3.85,8.51	0,0 	0
487     	29.86, -15.31, -7.32 	-0.11, 0.29, -6.68 	6.43, 7.66 	13,20,27,737		5.67,6.81	0,0 	0
495     	29.86, -15.34, -7.31 	-0.15, 0.30, -6.69 	6.43, 7.66 	13,20,27,746		2.66,5.01	0,0 	0
504     	29.85, -15.34, -7.30 	-0.12, 0.31, -6.68 	6.43, 7.66 	13,20,27,756		1.07,3.40	0,0 	0
513     	29.85, -15.34, -7.31 	-0.16, 0.30, -6.70 	6.43, 7.66 	13,20,27,766		0.00,4.42	0,0 	0
521     	29.86, -15.33, -7.32 	-0.14, 0.29, -6.70 	6.43, 7.66 	13,20,27,775		1.80,2.77	0,0 	0
530     	29.87, -15.35, -7.30 	-0.14, 0.30, -6.71 	6.43, 7.66 	13,20,27,785		2.60,1.19	0,0 	0
539     	29.86, -15.36, -7.29 	-0.17, 0.28, -6.71 	6.43, 7.66 	13,20,27,795		1.60,3.96	0,0 	0
547     	29.88, -15.34, -7.29 	-0.11, 0.30, -6.68 	6.43, 7.66 	13,20,27,804		3.59,7.66	0,0 	0
556     	29.87, -15.38, -7.29 	-0.17, 0.28, -6.67 	6.43, 7.66 	13,20,27,814		4.86,6.81	0,0 	0
565     	29.89, -15.37, -7.27 	-0.13, 0.29, -6.69 	6.43, 7.66 	13,20,27,824		2.45,4.42	0,0 	0
573     	29.88, -15.39, -7.26 	-0.15, 0.28, -6.68 	6.43, 7.66 	13,20,27,833		2.92,2.73	0,0 	0
582     	29.86, -15.40, -7.26 	-0.16, 0.27, -6.67 	6.43, 7.66 	13,20,27,843		2.45,1.59	0,0 	0
591     	29.89, -15.42, -7.27 	-0.15, 0.28, -6.69 	6.43, 7.66 	13,20,27,853		3.99,1.59	0,0 	0
599     	29.88, -15.44, -7.27 	-0.13, 0.28, -6.68 	6.43, 7.66 	13,20,27,862		2.92,2.41	0,0 	0
