#Time 	Sensor1         Sensor2         Target          Time            Vel             
#================================================================

15      	30.43, -10.37, -8.81 	0.04, 0.24, -6.72 	-10.26, 28.19 	13,20,13,253		0.00,0.00	0,0 	0
23      	30.43, -10.37, -8.81 	0.01, 0.23, -6.74 	-10.26, 28.19 	13,20,13,263		0.00,3.83	0,0 	0
32      	30.43, -10.38, -8.82 	0.02, 0.25, -6.74 	-10.26, 28.19 	13,20,13,273		1.18,2.59	0,0 	0
40      	30.45, -10.38, -8.82 	-0.02, 0.24, -6.73 	-10.26, 28.19 	13,20,13,282		2.41,4.97	0,0 	0
49      	30.45, -10.37, -8.81 	-0.01, 0.24, -6.74 	-10.26, 28.19 	13,20,13,292		1.18,1.07	0,0 	0
58      	30.43, -10.38, -8.82 	-0.01, 0.24, -6.73 	-10.26, 28.19 	13,20,13,302		2.45,0.00	0,0 	0
66      	30.42, -10.37, -8.82 	-0.05, 0.24, -6.74 	-10.26, 28.19 	13,20,13,311		1.79,4.81	0,0 	0
75      	30.42, -10.38, -8.81 	-0.06, 0.23, -6.73 	-10.26, 28.19 	13,20,13,321		1.18,1.59	0,0 	0
84      	30.42, -10.40, -8.83 	-0.05, 0.23, -6.74 	-10.26, 28.19 	13,20,13,331		2.37,1.07	0,0 	0
92      	30.44, -10.37, -8.83 	-0.05, 0.24, -6.73 	-10.26, 28.19 	13,20,13,340		4.67,1.34	0,0 	0
101     	30.44, -10.36, -8.82 	-0.03, 0.22, -6.73 	-10.26, 28.19 	13,20,13,350		1.18,3.22	0,0 	0
110     	30.44, -10.36, -8.83 	-0.06, 0.21, -6.73 	-10.26, 28.19 	13,20,13,360		0.00,3.40	0,0 	0
118     	30.44, -10.36, -8.82 	-0.05, 0.22, -6.71 	-10.26, 28.19 	13,20,13,369		0.00,1.78	0,0 	0
127     	30.42, -10.38, -8.82 	-0.06, 0.24, -6.70 	-10.26, 28.19 	13,20,13,379		3.19,2.62	0,0 	0
136     	30.41, -10.37, -8.82 	-0.05, 0.24, -6.72 	-10.26, 28.19 	13,20,13,389		1.60,1.07	0,0 	0
144     	30.43, -10.39, -8.82 	-0.03, 0.26, -6.73 	-10.26, 28.19 	13,20,13,398		3.59,3.57	0,0 	0
153     	30.44, -10.38, -8.82 	-0.03, 0.26, -6.73 	-10.26, 28.19 	13,20,13,408		1.60,0.00	0,0 	0
162     	30.43, -10.38, -8.82 	-0.04, 0.27, -6.73 	-10.26, 28.19 	13,20,13,418		1.07,1.61	0,0 	0
171     	30.46, -10.37, -8.82 	-0.07, 0.27, -6.74 	-10.26, 28.19 	13,20,13,428		3.42,3.21	0,0 	0
179     	30.46, -10.36, -8.81 	-0.05, 0.26, -6.74 	-10.26, 28.19 	13,20,13,437		1.33,2.77	0,0 	0
188     	30.48, -10.36, -8.82 	-0.04, 0.28, -6.73 	-10.26, 28.19 	13,20,13,447		2.14,2.59	0,0 	0
197     	30.47, -10.36, -8.82 	-0.04, 0.26, -6.72 	-10.26, 28.19 	13,20,13,457		1.07,2.38	0,0 	0
205     	30.48, -10.37, -8.82 	-0.05, 0.26, -6.74 	-10.26, 28.19 	13,20,13,466		1.79,1.20	0,0 	0
214     	30.48, -10.38, -8.80 	-0.04, 0.25, -6.73 	-10.26, 28.19 	13,20,13,476		1.18,1.61	0,0 	0
223     	30.46, -10.40, -8.80 	-0.08, 0.24, -6.72 	-10.26, 28.19 	13,20,13,486		3.19,4.42	0,0 	0
231     	30.46, -10.39, -8.82 	-0.07, 0.24, -6.72 	-10.26, 28.19 	13,20,13,495		1.33,1.20	0,0 	0
240     	30.46, -10.40, -8.82 	-0.06, 0.26, -6.73 	-10.26, 28.19 	13,20,13,505		1.18,2.59	0,0 	0
249     	30.46, -10.39, -8.82 	-0.06, 0.25, -6.72 	-10.26, 28.19 	13,20,13,515		1.18,1.19	0,0 	0
257     	30.48, -10.36, -8.83 	-0.05, 0.26, -6.73 	-10.26, 28.19 	13,20,13,524		4.67,1.78	0,0 	0
266     	30.47, -10.36, -8.83 	-0.05, 0.25, -6.72 	-10.26, 28.19 	13,20,13,534		1.07,1.19	0,0 	0
275     	30.49, -10.35, -8.82 	-0.04, 0.26, -6.73 	-10.26, 28.19 	13,20,13,544		2.45,1.59	0,0 	0
283     	30.48, -10.37, -8.82 	-0.07, 0.26, -6.74 	-10.26, 28.19 	13,20,13,553		2.92,3.61	0,0 	0
292     	30.46, -10.36, -8.83 	-0.07, 0.26, -6.72 	-10.26, 28.19 	13,20,13,563		2.45,0.00	0,0 	0
301     	30.47, -10.36, -8.83 	-0.07, 0.27, -6.72 	-10.26, 28.19 	13,20,13,573		1.07,1.19	0,0 	0
309     	30.48, -10.35, -8.82 	-0.06, 0.25, -6.72 	-10.26, 28.19 	13,20,13,582		1.80,2.95	0,0 	0
318     	30.48, -10.36, -8.82 	-0.12, 0.25, -6.72 	-10.26, 28.19 	13,20,13,592		1.18,6.42	0,0 	0
327     	30.47, -10.35, -8.82 	-0.07, 0.25, -6.72 	-10.26, 28.19 	13,20,13,602		1.60,5.35	0,0 	0
336     	30.46, -10.35, -8.83 	-0.14, 0.24, -6.71 	-10.26, 28.19 	13,20,13,612		1.07,7.56	0,0 	0
344     	30.47, -10.33, -8.82 	-0.07, 0.25, -6.71 	-10.26, 28.19 	13,20,13,621		2.92,8.51	0,0 	0
353     	30.49, -10.32, -8.82 	-0.13, 0.25, -6.72 	-10.26, 28.19 	13,20,13,631		2.45,6.42	0,0 	0
362     	30.47, -10.30, -8.82 	-0.09, 0.26, -6.73 	-10.26, 28.19 	13,20,13,641		3.19,4.42	0,0 	0
370     	30.48, -10.30, -8.82 	-0.13, 0.25, -6.73 	-10.26, 28.19 	13,20,13,650		1.20,4.97	0,0 	0
379     	30.49, -10.31, -8.82 	-0.10, 0.27, -6.72 	-10.26, 28.19 	13,20,13,660		1.60,3.96	0,0 	0
388     	30.49, -10.31, -8.82 	-0.13, 0.25, -6.72 	-10.26, 28.19 	13,20,13,670		0.00,3.96	0,0 	0
396     	30.48, -10.30, -8.82 	-0.05, 0.25, -6.72 	-10.26, 28.19 	13,20,13,679		1.79,9.62	0,0 	0
405     	30.48, -10.32, -8.82 	-0.12, 0.25, -6.72 	-10.26, 28.19 	13,20,13,689		2.37,7.49	0,0 	0
414     	30.46, -10.30, -8.83 	-0.04, 0.27, -6.73 	-10.26, 28.19 	13,20,13,699		3.19,8.84	0,0 	0
422     	30.47, -10.29, -8.83 	-0.11, 0.27, -6.74 	-10.26, 28.19 	13,20,13,708		1.80,8.42	0,0 	0
431     	30.48, -10.28, -8.82 	-0.03, 0.27, -6.74 	-10.26, 28.19 	13,20,13,718		1.60,8.55	0,0 	0
440     	30.49, -10.25, -8.82 	-0.11, 0.29, -6.74 	-10.26, 28.19 	13,20,13,728		2.60,8.91	0,0 	0
448     	30.48, -10.25, -8.84 	-0.07, 0.29, -6.74 	-10.26, 28.19 	13,20,13,737		1.20,4.81	0,0 	0
457     	30.47, -10.25, -8.83 	-0.14, 0.28, -6.75 	-10.26, 28.19 	13,20,13,747		1.07,7.56	0,0 	0
466     	30.49, -10.24, -8.83 	-0.04, 0.29, -6.75 	-10.26, 28.19 	13,20,13,757		2.45,10.74	0,0 	0
474     	30.51, -10.24, -8.82 	-0.14, 0.28, -6.74 	-10.26, 28.19 	13,20,13,766		2.41,12.08	0,0 	0
483     	30.48, -10.24, -8.82 	-0.06, 0.28, -6.74 	-10.26, 28.19 	13,20,13,776		3.21,8.55	0,0 	0
493     	30.49, -10.22, -8.82 	-0.13, 0.28, -6.74 	-10.26, 28.19 	13,20,13,786		2.34,6.74	0,0 	0
500     	30.47, -10.23, -8.82 	-0.05, 0.28, -6.72 	-10.26, 28.19 	13,20,13,795		3.15,11.00	0,0 	0
509     	30.48, -10.22, -8.82 	-0.08, 0.29, -6.73 	-10.26, 28.19 	13,20,13,805		1.60,3.44	0,0 	0
518     	30.50, -10.22, -8.82 	-0.09, 0.30, -6.73 	-10.26, 28.19 	13,20,13,815		2.14,1.61	0,0 	0
527     	30.50, -10.20, -8.82 	-0.09, 0.30, -6.73 	-10.26, 28.19 	13,20,13,824		2.37,0.00	0,0 	0
535     	30.52, -10.20, -8.82 	-0.08, 0.30, -6.74 	-10.26, 28.19 	13,20,13,834		2.41,1.20	0,0 	0
