#Time 	Sensor1         Sensor2         Target          Time            Vel             
#================================================================

10      	29.89, -14.31, -7.54 	-0.48, 0.53, -6.68 	12.86, 15.32 	13,21,0,293		0.00,0.00	0,0 	0
14      	29.91, -14.31, -7.52 	-0.46, 0.54, -6.69 	12.86, 15.32 	13,21,0,301		4.82,5.47	0,0 	0
23      	29.90, -14.32, -7.52 	-0.45, 0.53, -6.68 	12.86, 15.32 	13,21,0,311		1.60,1.61	0,0 	0
32      	29.91, -14.33, -7.51 	-0.49, 0.52, -6.66 	12.86, 15.32 	13,21,0,321		1.60,4.42	0,0 	0
41      	29.91, -14.35, -7.51 	-0.48, 0.52, -6.66 	12.86, 15.32 	13,21,0,331		1.18,1.07	0,0 	0
49      	29.92, -14.38, -7.50 	-0.49, 0.53, -6.66 	12.86, 15.32 	13,21,0,340		4.17,2.77	0,0 	0
57      	29.88, -14.38, -7.48 	-0.51, 0.53, -6.68 	12.86, 15.32 	13,21,0,349		4.82,2.41	0,0 	0
67      	29.88, -14.39, -7.49 	-0.49, 0.54, -6.68 	12.86, 15.32 	13,21,0,360		1.07,2.19	0,0 	0
75      	29.92, -14.39, -7.48 	-0.49, 0.53, -6.68 	12.86, 15.32 	13,21,0,369		4.82,1.81	0,0 	0
84      	29.90, -14.40, -7.48 	-0.49, 0.54, -6.66 	12.86, 15.32 	13,21,0,379		2.45,1.61	0,0 	0
93      	29.89, -14.41, -7.48 	-0.48, 0.54, -6.68 	12.86, 15.32 	13,21,0,389		1.60,2.14	0,0 	0
101     	29.89, -14.41, -7.50 	-0.47, 0.55, -6.67 	12.86, 15.32 	13,21,0,398		0.00,1.78	0,0 	0
110     	29.88, -14.41, -7.50 	-0.49, 0.53, -6.67 	12.86, 15.32 	13,21,0,408		1.07,3.17	0,0 	0
119     	29.89, -14.42, -7.48 	-0.48, 0.52, -6.66 	12.86, 15.32 	13,21,0,418		1.60,1.61	0,0 	0
127     	29.89, -14.43, -7.48 	-0.51, 0.52, -6.65 	12.86, 15.32 	13,21,0,427		1.33,4.81	0,0 	0
136     	29.88, -14.47, -7.48 	-0.49, 0.52, -6.65 	12.86, 15.32 	13,21,0,437		4.86,2.14	0,0 	0
145     	29.89, -14.49, -7.48 	-0.49, 0.52, -6.66 	12.86, 15.32 	13,21,0,447		2.60,1.07	0,0 	0
153     	29.89, -14.52, -7.46 	-0.47, 0.53, -6.64 	12.86, 15.32 	13,21,0,456		2.66,2.73	0,0 	0
162     	29.88, -14.49, -7.46 	-0.47, 0.53, -6.66 	12.86, 15.32 	13,21,0,466		2.60,0.00	0,0 	0
171     	29.86, -14.52, -7.45 	-0.47, 0.53, -6.64 	12.86, 15.32 	13,21,0,476		3.19,0.00	0,0 	0
179     	29.87, -14.49, -7.46 	-0.49, 0.53, -6.65 	12.86, 15.32 	13,21,0,485		2.92,3.61	0,0 	0
188     	29.89, -14.49, -7.46 	-0.49, 0.54, -6.67 	12.86, 15.32 	13,21,0,495		2.14,1.19	0,0 	0
197     	29.90, -14.48, -7.46 	-0.50, 0.53, -6.66 	12.86, 15.32 	13,21,0,505		1.60,1.59	0,0 	0
205     	29.89, -14.50, -7.46 	-0.49, 0.54, -6.66 	12.86, 15.32 	13,21,0,514		2.92,1.78	0,0 	0
214     	29.90, -14.54, -7.46 	-0.50, 0.55, -6.66 	12.86, 15.32 	13,21,0,524		3.71,1.19	0,0 	0
223     	29.90, -14.53, -7.44 	-0.50, 0.55, -6.67 	12.86, 15.32 	13,21,0,534		1.18,0.00	0,0 	0
232     	29.90, -14.55, -7.44 	-0.54, 0.56, -6.67 	12.86, 15.32 	13,21,0,544		2.37,5.49	0,0 	0
240     	29.84, -14.58, -7.44 	-0.53, 0.55, -6.67 	12.86, 15.32 	13,21,0,553		8.26,1.81	0,0 	0
249     	29.83, -14.62, -7.44 	-0.54, 0.54, -6.66 	12.86, 15.32 	13,21,0,563		4.86,1.59	0,0 	0
258     	29.85, -14.60, -7.42 	-0.52, 0.54, -6.65 	12.86, 15.32 	13,21,0,573		3.19,2.14	0,0 	0
266     	29.83, -14.60, -7.43 	-0.54, 0.55, -6.67 	12.86, 15.32 	13,21,0,582		2.41,2.77	0,0 	0
275     	29.86, -14.59, -7.43 	-0.54, 0.54, -6.67 	12.86, 15.32 	13,21,0,592		3.42,1.19	0,0 	0
284     	29.87, -14.59, -7.41 	-0.52, 0.53, -6.66 	12.86, 15.32 	13,21,0,602		1.07,2.46	0,0 	0
292     	29.87, -14.60, -7.43 	-0.52, 0.53, -6.66 	12.86, 15.32 	13,21,0,611		1.33,0.00	0,0 	0
301     	29.89, -14.58, -7.42 	-0.51, 0.54, -6.66 	12.86, 15.32 	13,21,0,621		3.19,1.59	0,0 	0
310     	29.89, -14.58, -7.43 	-0.52, 0.54, -6.66 	12.86, 15.32 	13,21,0,631		0.00,1.07	0,0 	0
318     	29.86, -14.61, -7.40 	-0.51, 0.55, -6.66 	12.86, 15.32 	13,21,0,640		5.39,1.78	0,0 	0
327     	29.83, -14.68, -7.39 	-0.51, 0.54, -6.65 	12.86, 15.32 	13,21,0,650		7.80,1.19	0,0 	0
336     	29.87, -14.65, -7.40 	-0.52, 0.56, -6.67 	12.86, 15.32 	13,21,0,660		4.89,2.62	0,0 	0
344     	29.86, -14.65, -7.40 	-0.52, 0.56, -6.67 	12.86, 15.32 	13,21,0,669		1.20,0.00	0,0 	0
